step_size,                  x,              v_num,            u_exact,               time,
0.001001,            0.457457,             0.53762,            0.531354,             11081.4,

0.001001,            0.458458,            0.536714,            0.530455,             11081.4,

0.001001,            0.459459,            0.535807,            0.529555,             11081.4,

0.001001,             0.46046,            0.534898,            0.528653,             11081.4,

0.001001,            0.461461,            0.533989,            0.527751,             11081.4,

0.001001,            0.462462,            0.533079,            0.526848,             11081.4,

0.001001,            0.463463,            0.532167,            0.525944,             11081.4,

0.001001,            0.464464,            0.531255,            0.525038,             11081.4,

0.001001,            0.465465,            0.530342,            0.524132,             11081.4,

0.001001,            0.466466,            0.529427,            0.523225,             11081.4,

0.001001,            0.467467,            0.528512,            0.522317,             11081.4,

0.001001,            0.468468,            0.527596,            0.521408,             11081.4,

0.001001,            0.469469,            0.526679,            0.520498,             11081.4,

0.001001,             0.47047,            0.525761,            0.519588,             11081.4,

0.001001,            0.471471,            0.524842,            0.518676,             11081.4,

0.001001,            0.472472,            0.523923,            0.517763,             11081.4,

0.001001,            0.473473,            0.523002,             0.51685,             11081.4,

0.001001,            0.474474,            0.522081,            0.515935,             11081.4,

0.001001,            0.475475,            0.521158,             0.51502,             11081.4,

0.001001,            0.476476,            0.520235,            0.514104,             11081.4,

0.001001,            0.477477,            0.519311,            0.513187,             11081.4,

0.001001,            0.478478,            0.518386,             0.51227,             11081.4,

0.001001,            0.479479,             0.51746,            0.511351,             11081.4,

0.001001,             0.48048,            0.516534,            0.510432,             11081.4,

0.001001,            0.481481,            0.515606,            0.509511,             11081.4,

0.001001,            0.482482,            0.514678,             0.50859,             11081.4,

0.001001,            0.483483,            0.513749,            0.507669,             11081.4,

0.001001,            0.484484,            0.512819,            0.506746,             11081.4,

0.001001,            0.485485,            0.511888,            0.505823,             11081.4,

0.001001,            0.486486,            0.510957,            0.504899,             11081.4,

0.001001,            0.487487,            0.510025,            0.503974,             11081.4,

0.001001,            0.488488,            0.509092,            0.503048,             11081.4,

0.001001,            0.489489,            0.508158,            0.502122,             11081.4,

0.001001,             0.49049,            0.507224,            0.501194,             11081.4,

0.001001,            0.491491,            0.506289,            0.500267,             11081.4,

0.001001,            0.492492,            0.505353,            0.499338,             11081.4,

0.001001,            0.493493,            0.504416,            0.498409,             11081.4,

0.001001,            0.494494,            0.503479,            0.497479,             11081.4,

0.001001,            0.495495,            0.502541,            0.496548,             11081.4,

0.001001,            0.496496,            0.501602,            0.495616,             11081.4,

0.001001,            0.497497,            0.500662,            0.494684,             11081.4,

0.001001,            0.498498,            0.499722,            0.493751,             11081.4,

0.001001,            0.499499,            0.498781,            0.492818,             11081.4,

0.001001,            0.500501,             0.49784,            0.491884,             11081.4,

0.001001,            0.501502,            0.496897,            0.490949,             11081.4,

0.001001,            0.502503,            0.495955,            0.490013,             11081.4,

0.001001,            0.503504,            0.495011,            0.489077,             11081.4,

0.001001,            0.504505,            0.494067,             0.48814,             11081.4,

0.001001,            0.505506,            0.493122,            0.487203,             11081.4,

0.001001,            0.506507,            0.492176,            0.486265,             11081.4,

0.001001,            0.507508,             0.49123,            0.485326,             11081.4,

0.001001,            0.508509,            0.490284,            0.484387,             11081.4,

0.001001,             0.50951,            0.489336,            0.483447,             11081.4,

0.001001,            0.510511,            0.488388,            0.482506,             11081.4,

0.001001,            0.511512,             0.48744,            0.481565,             11081.4,

0.001001,            0.512513,             0.48649,            0.480624,             11081.4,

0.001001,            0.513514,            0.485541,            0.479681,             11081.4,

0.001001,            0.514515,             0.48459,            0.478738,             11081.4,

0.001001,            0.515516,            0.483639,            0.477795,             11081.4,

0.001001,            0.516517,            0.482688,            0.476851,             11081.4,

0.001001,            0.517518,            0.481736,            0.475906,             11081.4,

0.001001,            0.518519,            0.480783,            0.474961,             11081.4,

0.001001,             0.51952,             0.47983,            0.474015,             11081.4,

0.001001,            0.520521,            0.478876,            0.473069,             11081.4,

0.001001,            0.521522,            0.477922,            0.472122,             11081.4,

0.001001,            0.522523,            0.476967,            0.471175,             11081.4,

0.001001,            0.523524,            0.476011,            0.470227,             11081.4,

0.001001,            0.524525,            0.475055,            0.469278,             11081.4,

0.001001,            0.525526,            0.474099,            0.468329,             11081.4,

0.001001,            0.526527,            0.473142,             0.46738,             11081.4,

0.001001,            0.527528,            0.472184,             0.46643,             11081.4,

0.001001,            0.528529,            0.471226,            0.465479,             11081.4,

0.001001,             0.52953,            0.470268,            0.464528,             11081.4,

0.001001,            0.530531,            0.469309,            0.463577,             11081.4,

0.001001,            0.531532,            0.468349,            0.462625,             11081.4,

0.001001,            0.532533,            0.467389,            0.461672,             11081.4,

0.001001,            0.533534,            0.466429,            0.460719,             11081.4,

0.001001,            0.534535,            0.465468,            0.459766,             11081.4,

0.001001,            0.535536,            0.464506,            0.458812,             11081.4,

0.001001,            0.536537,            0.463544,            0.457858,             11081.4,

0.001001,            0.537538,            0.462582,            0.456903,             11081.4,

0.001001,            0.538539,            0.461619,            0.455948,             11081.4,

0.001001,             0.53954,            0.460656,            0.454992,             11081.4,

0.001001,            0.540541,            0.459692,            0.454036,             11081.4,

0.001001,            0.541542,            0.458728,            0.453079,             11081.4,

0.001001,            0.542543,            0.457763,            0.452122,             11081.4,

0.001001,            0.543544,            0.456798,            0.451164,             11081.4,

0.001001,            0.544545,            0.455832,            0.450206,             11081.4,

0.001001,            0.545546,            0.454866,            0.449248,             11081.4,

0.001001,            0.546547,              0.4539,            0.448289,             11081.4,

0.001001,            0.547548,            0.452933,             0.44733,             11081.4,

0.001001,            0.548549,            0.451966,             0.44637,             11081.4,

0.001001,             0.54955,            0.450998,             0.44541,             11081.4,

0.001001,            0.550551,             0.45003,             0.44445,             11081.4,

0.001001,            0.551552,            0.449061,            0.443489,             11081.4,

0.001001,            0.552553,            0.448092,            0.442527,             11081.4,

0.001001,            0.553554,            0.447123,            0.441566,             11081.4,

0.001001,            0.554555,            0.446153,            0.440604,             11081.4,

0.001001,            0.555556,            0.445183,            0.439641,             11081.4,

0.001001,            0.556557,            0.444213,            0.438678,             11081.4,

0.001001,            0.557558,            0.443242,            0.437715,             11081.4,

0.001001,            0.558559,             0.44227,            0.436752,             11081.4,

0.001001,             0.55956,            0.441299,            0.435788,             11081.4,

0.001001,            0.560561,            0.440327,            0.434823,             11081.4,

0.001001,            0.561562,            0.439354,            0.433859,             11081.4,

0.001001,            0.562563,            0.438382,            0.432894,             11081.4,

0.001001,            0.563564,            0.437409,            0.431928,             11081.4,

0.001001,            0.564565,            0.436435,            0.430962,             11081.4,

0.001001,            0.565566,            0.435461,            0.429996,             11081.4,

0.001001,            0.566567,            0.434487,             0.42903,             11081.4,

0.001001,            0.567568,            0.433513,            0.428063,             11081.4,

0.001001,            0.568569,            0.432538,            0.427096,             11081.4,

0.001001,             0.56957,            0.431563,            0.426128,             11081.4,

0.001001,            0.570571,            0.430587,            0.425161,             11081.4,

0.001001,            0.571572,            0.429611,            0.424192,             11081.4,

0.001001,            0.572573,            0.428635,            0.423224,             11081.4,

0.001001,            0.573574,            0.427659,            0.422255,             11081.4,

0.001001,            0.574575,            0.426682,            0.421286,             11081.4,

0.001001,            0.575576,            0.425705,            0.420317,             11081.4,

0.001001,            0.576577,            0.424727,            0.419347,             11081.4,

0.001001,            0.577578,            0.423749,            0.418377,             11081.4,

0.001001,            0.578579,            0.422771,            0.417406,             11081.4,

0.001001,             0.57958,            0.421793,            0.416436,             11081.4,

0.001001,            0.580581,            0.420814,            0.415465,             11081.4,

0.001001,            0.581582,            0.419835,            0.414493,             11081.4,

0.001001,            0.582583,            0.418856,            0.413522,             11081.4,

0.001001,            0.583584,            0.417876,             0.41255,             11081.4,

0.001001,            0.584585,            0.416896,            0.411578,             11081.4,

0.001001,            0.585586,            0.415916,            0.410605,             11081.4,

0.001001,            0.586587,            0.414936,            0.409633,             11081.4,

0.001001,            0.587588,            0.413955,             0.40866,             11081.4,

0.001001,            0.588589,            0.412974,            0.407686,             11081.4,

0.001001,             0.58959,            0.411992,            0.406713,             11081.4,

0.001001,            0.590591,            0.411011,            0.405739,             11081.4,

0.001001,            0.591592,            0.410029,            0.404765,             11081.4,

0.001001,            0.592593,            0.409047,            0.403791,             11081.4,

0.001001,            0.593594,            0.408064,            0.402816,             11081.4,

0.001001,            0.594595,            0.407082,            0.401841,             11081.4,

0.001001,            0.595596,            0.406099,            0.400866,             11081.4,

0.001001,            0.596597,            0.405116,            0.399891,             11081.4,

0.001001,            0.597598,            0.404132,            0.398915,             11081.4,

0.001001,            0.598599,            0.403148,            0.397939,             11081.4,

0.001001,              0.5996,            0.402164,            0.396963,             11081.4,

0.001001,            0.600601,             0.40118,            0.395986,             11081.4,

0.001001,            0.601602,            0.400196,             0.39501,             11081.4,

0.001001,            0.602603,            0.399211,            0.394033,             11081.4,

0.001001,            0.603604,            0.398226,            0.393056,             11081.4,

0.001001,            0.604605,            0.397241,            0.392078,             11081.4,

0.001001,            0.605606,            0.396256,            0.391101,             11081.4,

0.001001,            0.606607,             0.39527,            0.390123,             11081.4,

0.001001,            0.607608,            0.394284,            0.389145,             11081.4,

0.001001,            0.608609,            0.393298,            0.388166,             11081.4,

0.001001,             0.60961,            0.392312,            0.387188,             11081.4,

0.001001,            0.610611,            0.391325,            0.386209,             11081.4,

0.001001,            0.611612,            0.390338,             0.38523,             11081.4,

0.001001,            0.612613,            0.389351,            0.384251,             11081.4,

0.001001,            0.613614,            0.388364,            0.383272,             11081.4,

0.001001,            0.614615,            0.387376,            0.382292,             11081.4,

0.001001,            0.615616,            0.386389,            0.381312,             11081.4,

0.001001,            0.616617,            0.385401,            0.380332,             11081.4,

0.001001,            0.617618,            0.384413,            0.379352,             11081.4,

0.001001,            0.618619,            0.383425,            0.378371,             11081.4,

0.001001,             0.61962,            0.382436,            0.377391,             11081.4,

0.001001,            0.620621,            0.381447,             0.37641,             11081.4,

0.001001,            0.621622,            0.380458,            0.375429,             11081.4,

0.001001,            0.622623,            0.379469,            0.374447,             11081.4,

0.001001,            0.623624,             0.37848,            0.373466,             11081.4,

0.001001,            0.624625,             0.37749,            0.372484,             11081.4,

0.001001,            0.625626,            0.376501,            0.371503,             11081.4,

0.001001,            0.626627,            0.375511,             0.37052,             11081.4,

0.001001,            0.627628,            0.374521,            0.369538,             11081.4,

0.001001,            0.628629,            0.373531,            0.368556,             11081.4,

0.001001,             0.62963,             0.37254,            0.367573,             11081.4,

0.001001,            0.630631,            0.371549,             0.36659,             11081.4,

0.001001,            0.631632,            0.370559,            0.365607,             11081.4,

0.001001,            0.632633,            0.369568,            0.364624,             11081.4,

0.001001,            0.633634,            0.368576,            0.363641,             11081.4,

0.001001,            0.634635,            0.367585,            0.362658,             11081.4,

0.001001,            0.635636,            0.366594,            0.361674,             11081.4,

0.001001,            0.636637,            0.365602,             0.36069,             11081.4,

0.001001,            0.637638,             0.36461,            0.359706,             11081.4,

0.001001,            0.638639,            0.363618,            0.358722,             11081.4,

0.001001,             0.63964,            0.362626,            0.357737,             11081.4,

0.001001,            0.640641,            0.361633,            0.356753,             11081.4,

0.001001,            0.641642,            0.360641,            0.355768,             11081.4,

0.001001,            0.642643,            0.359648,            0.354783,             11081.4,

0.001001,            0.643644,            0.358655,            0.353798,             11081.4,

0.001001,            0.644645,            0.357662,            0.352813,             11081.4,

0.001001,            0.645646,            0.356669,            0.351828,             11081.4,

0.001001,            0.646647,            0.355676,            0.350843,             11081.4,

0.001001,            0.647648,            0.354682,            0.349857,             11081.4,

0.001001,            0.648649,            0.353688,            0.348871,             11081.4,

0.001001,             0.64965,            0.352695,            0.347885,             11081.4,

0.001001,            0.650651,            0.351701,            0.346899,             11081.4,

0.001001,            0.651652,            0.350706,            0.345913,             11081.4,

0.001001,            0.652653,            0.349712,            0.344927,             11081.4,

0.001001,            0.653654,            0.348718,             0.34394,             11081.4,

0.001001,            0.654655,            0.347723,            0.342953,             11081.4,

0.001001,            0.655656,            0.346728,            0.341967,             11081.4,

0.001001,            0.656657,            0.345734,             0.34098,             11081.4,

0.001001,            0.657658,            0.344739,            0.339993,             11081.4,

0.001001,            0.658659,            0.343744,            0.339005,             11081.4,

0.001001,             0.65966,            0.342748,            0.338018,             11081.4,

0.001001,            0.660661,            0.341753,             0.33703,             11081.4,

0.001001,            0.661662,            0.340757,            0.336043,             11081.4,

0.001001,            0.662663,            0.339762,            0.335055,             11081.4,

0.001001,            0.663664,            0.338766,            0.334067,             11081.4,

0.001001,            0.664665,             0.33777,            0.333079,             11081.4,

0.001001,            0.665666,            0.336774,            0.332091,             11081.4,

0.001001,            0.666667,            0.335778,            0.331103,             11081.4,

0.001001,            0.667668,            0.334781,            0.330114,             11081.4,

0.001001,            0.668669,            0.333785,            0.329126,             11081.4,

0.001001,             0.66967,            0.332788,            0.328137,             11081.4,

0.001001,            0.670671,            0.331792,            0.327148,             11081.4,

0.001001,            0.671672,            0.330795,            0.326159,             11081.4,

0.001001,            0.672673,            0.329798,             0.32517,             11081.4,

0.001001,            0.673674,            0.328801,            0.324181,             11081.4,

0.001001,            0.674675,            0.327804,            0.323192,             11081.4,

0.001001,            0.675676,            0.326806,            0.322203,             11081.4,

0.001001,            0.676677,            0.325809,            0.321213,             11081.4,

0.001001,            0.677678,            0.324811,            0.320224,             11081.4,

0.001001,            0.678679,            0.323814,            0.319234,             11081.4,

0.001001,             0.67968,            0.322816,            0.318244,             11081.4,

0.001001,            0.680681,            0.321818,            0.317254,             11081.4,

0.001001,            0.681682,             0.32082,            0.316264,             11081.4,

0.001001,            0.682683,            0.319822,            0.315274,             11081.4,

0.001001,            0.683684,            0.318824,            0.314284,             11081.4,

0.001001,            0.684685,            0.317825,            0.313293,             11081.4,

0.001001,            0.685686,            0.316827,            0.312303,             11081.4,

0.001001,            0.686687,            0.315829,            0.311312,             11081.4,

0.001001,            0.687688,             0.31483,            0.310321,             11081.4,

0.001001,            0.688689,            0.313831,            0.309331,             11081.4,

0.001001,             0.68969,            0.312832,             0.30834,             11081.4,

0.001001,            0.690691,            0.311833,            0.307349,             11081.4,

0.001001,            0.691692,            0.310834,            0.306358,             11081.4,

0.001001,            0.692693,            0.309835,            0.305367,             11081.4,

0.001001,            0.693694,            0.308836,            0.304375,             11081.4,

0.001001,            0.694695,            0.307837,            0.303384,             11081.4,

0.001001,            0.695696,            0.306837,            0.302392,             11081.4,

0.001001,            0.696697,            0.305838,            0.301401,             11081.4,

0.001001,            0.697698,            0.304838,            0.300409,             11081.4,

0.001001,            0.698699,            0.303838,            0.299417,             11081.4,

0.001001,              0.6997,            0.302839,            0.298426,             11081.4,

0.001001,            0.700701,            0.301839,            0.297434,             11081.4,

0.001001,            0.701702,            0.300839,            0.296442,             11081.4,

0.001001,            0.702703,            0.299839,             0.29545,             11081.4,

0.001001,            0.703704,            0.298839,            0.294457,             11081.4,

0.001001,            0.704705,            0.297838,            0.293465,             11081.4,

0.001001,            0.705706,            0.296838,            0.292473,             11081.4,

0.001001,            0.706707,            0.295838,             0.29148,             11081.4,

0.001001,            0.707708,            0.294837,            0.290488,             11081.4,

0.001001,            0.708709,            0.293837,            0.289495,             11081.4,

0.001001,             0.70971,            0.292836,            0.288502,             11081.4,

0.001001,            0.710711,            0.291835,            0.287509,             11081.4,

0.001001,            0.711712,            0.290834,            0.286517,             11081.4,

0.001001,            0.712713,            0.289833,            0.285524,             11081.4,

0.001001,            0.713714,            0.288832,            0.284531,             11081.4,

0.001001,            0.714715,            0.287831,            0.283538,             11081.4,

0.001001,            0.715716,             0.28683,            0.282544,             11081.4,

0.001001,            0.716717,            0.285829,            0.281551,             11081.4,

0.001001,            0.717718,            0.284828,            0.280558,             11081.4,

0.001001,            0.718719,            0.283826,            0.279564,             11081.4,

0.001001,             0.71972,            0.282825,            0.278571,             11081.4,

0.001001,            0.720721,            0.281823,            0.277577,             11081.4,

0.001001,            0.721722,            0.280822,            0.276584,             11081.4,

0.001001,            0.722723,             0.27982,             0.27559,             11081.4,

0.001001,            0.723724,            0.278818,            0.274596,             11081.4,

0.001001,            0.724725,            0.277816,            0.273602,             11081.4,

0.001001,            0.725726,            0.276814,            0.272608,             11081.4,

0.001001,            0.726727,            0.275812,            0.271614,             11081.4,

0.001001,            0.727728,             0.27481,             0.27062,             11081.4,

0.001001,            0.728729,            0.273808,            0.269626,             11081.4,

0.001001,             0.72973,            0.272806,            0.268632,             11081.4,

0.001001,            0.730731,            0.271804,            0.267638,             11081.4,

0.001001,            0.731732,            0.270801,            0.266643,             11081.4,

0.001001,            0.732733,            0.269799,            0.265649,             11081.4,

0.001001,            0.733734,            0.268797,            0.264654,             11081.4,

0.001001,            0.734735,            0.267794,             0.26366,             11081.4,

0.001001,            0.735736,            0.266792,            0.262665,             11081.4,

0.001001,            0.736737,            0.265789,            0.261671,             11081.4,

0.001001,            0.737738,            0.264786,            0.260676,             11081.4,

0.001001,            0.738739,            0.263783,            0.259681,             11081.4,

0.001001,             0.73974,            0.262781,            0.258686,             11081.4,

0.001001,            0.740741,            0.261778,            0.257691,             11081.4,

0.001001,            0.741742,            0.260775,            0.256696,             11081.4,

0.001001,            0.742743,            0.259772,            0.255701,             11081.4,

0.001001,            0.743744,            0.258769,            0.254706,             11081.4,

0.001001,            0.744745,            0.257765,            0.253711,             11081.4,

0.001001,            0.745746,            0.256762,            0.252716,             11081.4,

0.001001,            0.746747,            0.255759,            0.251721,             11081.4,

0.001001,            0.747748,            0.254756,            0.250725,             11081.4,

0.001001,            0.748749,            0.253752,             0.24973,             11081.4,

0.001001,             0.74975,            0.252749,            0.248734,             11081.4,

0.001001,            0.750751,            0.251745,            0.247739,             11081.4,

0.001001,            0.751752,            0.250742,            0.246743,             11081.4,

0.001001,            0.752753,            0.249738,            0.245748,             11081.4,

0.001001,            0.753754,            0.248735,            0.244752,             11081.4,

0.001001,            0.754755,            0.247731,            0.243756,             11081.4,

0.001001,            0.755756,            0.246727,            0.242761,             11081.4,

0.001001,            0.756757,            0.245723,            0.241765,             11081.4,

0.001001,            0.757758,             0.24472,            0.240769,             11081.4,

0.001001,            0.758759,            0.243716,            0.239773,             11081.4,

0.001001,             0.75976,            0.242712,            0.238777,             11081.4,

0.001001,            0.760761,            0.241708,            0.237781,             11081.4,

0.001001,            0.761762,            0.240704,            0.236785,             11081.4,

0.001001,            0.762763,              0.2397,            0.235789,             11081.4,

0.001001,            0.763764,            0.238695,            0.234793,             11081.4,

0.001001,            0.764765,            0.237691,            0.233797,             11081.4,

0.001001,            0.765766,            0.236687,              0.2328,             11081.4,

0.001001,            0.766767,            0.235683,            0.231804,             11081.4,

0.001001,            0.767768,            0.234678,            0.230808,             11081.4,

0.001001,            0.768769,            0.233674,            0.229811,             11081.4,

0.001001,             0.76977,             0.23267,            0.228815,             11081.4,

0.001001,            0.770771,            0.231665,            0.227818,             11081.4,

0.001001,            0.771772,            0.230661,            0.226822,             11081.4,

0.001001,            0.772773,            0.229656,            0.225825,             11081.4,

0.001001,            0.773774,            0.228651,            0.224829,             11081.4,

0.001001,            0.774775,            0.227647,            0.223832,             11081.4,

0.001001,            0.775776,            0.226642,            0.222835,             11081.4,

0.001001,            0.776777,            0.225637,            0.221839,             11081.4,

0.001001,            0.777778,            0.224633,            0.220842,             11081.4,

0.001001,            0.778779,            0.223628,            0.219845,             11081.4,

0.001001,             0.77978,            0.222623,            0.218848,             11081.4,

0.001001,            0.780781,            0.221618,            0.217851,             11081.4,

0.001001,            0.781782,            0.220613,            0.216854,             11081.4,

0.001001,            0.782783,            0.219608,            0.215857,             11081.4,

0.001001,            0.783784,            0.218603,             0.21486,             11081.4,

0.001001,            0.784785,            0.217598,            0.213863,             11081.4,

0.001001,            0.785786,            0.216593,            0.212866,             11081.4,

0.001001,            0.786787,            0.215588,            0.211869,             11081.4,

0.001001,            0.787788,            0.214582,            0.210872,             11081.4,

0.001001,            0.788789,            0.213577,            0.209875,             11081.4,

0.001001,             0.78979,            0.212572,            0.208877,             11081.4,

0.001001,            0.790791,            0.211567,             0.20788,             11081.4,

0.001001,            0.791792,            0.210561,            0.206883,             11081.4,

0.001001,            0.792793,            0.209556,            0.205885,             11081.4,

0.001001,            0.793794,            0.208551,            0.204888,             11081.4,

0.001001,            0.794795,            0.207545,             0.20389,             11081.4,

0.001001,            0.795796,             0.20654,            0.202893,             11081.4,

0.001001,            0.796797,            0.205534,            0.201895,             11081.4,

0.001001,            0.797798,            0.204529,            0.200898,             11081.4,

0.001001,            0.798799,            0.203523,              0.1999,             11081.4,

0.001001,              0.7998,            0.202517,            0.198903,             11081.4,

0.001001,            0.800801,            0.201512,            0.197905,             11081.4,

0.001001,            0.801802,            0.200506,            0.196907,             11081.4,

0.001001,            0.802803,              0.1995,             0.19591,             11081.4,

0.001001,            0.803804,            0.198495,            0.194912,             11081.4,

0.001001,            0.804805,            0.197489,            0.193914,             11081.4,

0.001001,            0.805806,            0.196483,            0.192916,             11081.4,

0.001001,            0.806807,            0.195477,            0.191919,             11081.4,

0.001001,            0.807808,            0.194471,            0.190921,             11081.4,

0.001001,            0.808809,            0.193465,            0.189923,             11081.4,

0.001001,             0.80981,            0.192459,            0.188925,             11081.4,

0.001001,            0.810811,            0.191453,            0.187927,             11081.4,

0.001001,            0.811812,            0.190447,            0.186929,             11081.4,

0.001001,            0.812813,            0.189441,            0.185931,             11081.4,

0.001001,            0.813814,            0.188435,            0.184933,             11081.4,

0.001001,            0.814815,            0.187429,            0.183935,             11081.4,

0.001001,            0.815816,            0.186423,            0.182937,             11081.4,

0.001001,            0.816817,            0.185417,            0.181939,             11081.4,

0.001001,            0.817818,            0.184411,             0.18094,             11081.4,

0.001001,            0.818819,            0.183405,            0.179942,             11081.4,

0.001001,             0.81982,            0.182398,            0.178944,             11081.4,

0.001001,            0.820821,            0.181392,            0.177946,             11081.4,

0.001001,            0.821822,            0.180386,            0.176948,             11081.4,

0.001001,            0.822823,             0.17938,            0.175949,             11081.4,

0.001001,            0.823824,            0.178373,            0.174951,             11081.4,

0.001001,            0.824825,            0.177367,            0.173953,             11081.4,

0.001001,            0.825826,             0.17636,            0.172954,             11081.4,

0.001001,            0.826827,            0.175354,            0.171956,             11081.4,

0.001001,            0.827828,            0.174348,            0.170957,             11081.4,

0.001001,            0.828829,            0.173341,            0.169959,             11081.4,

0.001001,             0.82983,            0.172335,             0.16896,             11081.4,

0.001001,            0.830831,            0.171328,            0.167962,             11081.4,

0.001001,            0.831832,            0.170322,            0.166963,             11081.4,

0.001001,            0.832833,            0.169315,            0.165965,             11081.4,

0.001001,            0.833834,            0.168308,            0.164966,             11081.4,

0.001001,            0.834835,            0.167302,            0.163968,             11081.4,

0.001001,            0.835836,            0.166295,            0.162969,             11081.4,

0.001001,            0.836837,            0.165289,             0.16197,             11081.4,

0.001001,            0.837838,            0.164282,            0.160972,             11081.4,

0.001001,            0.838839,            0.163275,            0.159973,             11081.4,

0.001001,             0.83984,            0.162268,            0.158974,             11081.4,

0.001001,            0.840841,            0.161262,            0.157976,             11081.4,

0.001001,            0.841842,            0.160255,            0.156977,             11081.4,

0.001001,            0.842843,            0.159248,            0.155978,             11081.4,

0.001001,            0.843844,            0.158241,            0.154979,             11081.4,

0.001001,            0.844845,            0.157234,             0.15398,             11081.4,

0.001001,            0.845846,            0.156228,            0.152982,             11081.4,

0.001001,            0.846847,            0.155221,            0.151983,             11081.4,

0.001001,            0.847848,            0.154214,            0.150984,             11081.4,

0.001001,            0.848849,            0.153207,            0.149985,             11081.4,

0.001001,             0.84985,              0.1522,            0.148986,             11081.4,

0.001001,            0.850851,            0.151193,            0.147987,             11081.4,

0.001001,            0.851852,            0.150186,            0.146988,             11081.4,

0.001001,            0.852853,            0.149179,            0.145989,             11081.4,

0.001001,            0.853854,            0.148172,             0.14499,             11081.4,

0.001001,            0.854855,            0.147165,            0.143991,             11081.4,

0.001001,            0.855856,            0.146158,            0.142992,             11081.4,

0.001001,            0.856857,            0.145151,            0.141993,             11081.4,

0.001001,            0.857858,            0.144144,            0.140994,             11081.4,

0.001001,            0.858859,            0.143136,            0.139995,             11081.4,

0.001001,             0.85986,            0.142129,            0.138996,             11081.4,

0.001001,            0.860861,            0.141122,            0.137997,             11081.4,

0.001001,            0.861862,            0.140115,            0.136997,             11081.4,

0.001001,            0.862863,            0.139108,            0.135998,             11081.4,

0.001001,            0.863864,            0.138101,            0.134999,             11081.4,

0.001001,            0.864865,            0.137093,               0.134,             11081.4,

0.001001,            0.865866,            0.136086,            0.133001,             11081.4,

0.001001,            0.866867,            0.135079,            0.132001,             11081.4,

0.001001,            0.867868,            0.134071,            0.131002,             11081.4,

0.001001,            0.868869,            0.133064,            0.130003,             11081.4,

0.001001,             0.86987,            0.132057,            0.129004,             11081.4,

0.001001,            0.870871,             0.13105,            0.128004,             11081.4,

0.001001,            0.871872,            0.130042,            0.127005,             11081.4,

0.001001,            0.872873,            0.129035,            0.126006,             11081.4,

0.001001,            0.873874,            0.128027,            0.125006,             11081.4,

0.001001,            0.874875,             0.12702,            0.124007,             11081.4,

0.001001,            0.875876,            0.126013,            0.123007,             11081.4,

0.001001,            0.876877,            0.125005,            0.122008,             11081.4,

0.001001,            0.877878,            0.123998,            0.121009,             11081.4,

0.001001,            0.878879,             0.12299,            0.120009,             11081.4,

0.001001,             0.87988,            0.121983,             0.11901,             11081.4,

0.001001,            0.880881,            0.120975,             0.11801,             11081.4,

0.001001,            0.881882,            0.119968,            0.117011,             11081.4,

0.001001,            0.882883,             0.11896,            0.116011,             11081.4,

0.001001,            0.883884,            0.117953,            0.115012,             11081.4,

0.001001,            0.884885,            0.116945,            0.114012,             11081.4,

0.001001,            0.885886,            0.115938,            0.113013,             11081.4,

0.001001,            0.886887,             0.11493,            0.112013,             11081.4,

0.001001,            0.887888,            0.113922,            0.111014,             11081.4,

0.001001,            0.888889,            0.112915,            0.110014,             11081.4,

0.001001,             0.88989,            0.111907,            0.109014,             11081.4,

0.001001,            0.890891,              0.1109,            0.108015,             11081.4,

0.001001,            0.891892,            0.109892,            0.107015,             11081.4,

0.001001,            0.892893,            0.108884,            0.106016,             11081.4,

0.001001,            0.893894,            0.107877,            0.105016,             11081.4,

0.001001,            0.894895,            0.106869,            0.104016,             11081.4,

0.001001,            0.895896,            0.105861,            0.103017,             11081.4,

0.001001,            0.896897,            0.104853,            0.102017,             11081.4,

0.001001,            0.897898,            0.103846,            0.101017,             11081.4,

0.001001,            0.898899,            0.102838,            0.100017,             11081.4,

0.001001,              0.8999,             0.10183,           0.0990177,             11081.4,

0.001001,            0.900901,            0.100822,            0.098018,             11081.4,

0.001001,            0.901902,           0.0998147,           0.0970182,             11081.4,

0.001001,            0.902903,           0.0988069,           0.0960184,             11081.4,

0.001001,            0.903904,           0.0977991,           0.0950187,             11081.4,

0.001001,            0.904905,           0.0967912,           0.0940189,             11081.4,

0.001001,            0.905906,           0.0957834,           0.0930191,             11081.4,

0.001001,            0.906907,           0.0947756,           0.0920193,             11081.4,

